"plot_name"	"MAT_wc"	"MAT_pred"	"MinT_wc"	"MinT_pred"	"MaxT_wc"	"MaxT_pred"	"MAP_wc"	"MAP_pred"	"wbalann_wc"	"wbalann_pred"	"winterlen_wc"	"winterlen_pred"	"NA"	"NA"
"313"	"WDC16"	151	179.97093307279	-32	30.8724963361016	344	386.646800195408	342	261.481680508061	-471.863602783046	-1151.88512564528	0	2.01954079140206	144	125.307278944798
"314"	"WDC20B"	151	123.625061064973	-32	-81.2804103566195	344	322.033219345383	342	378.3365901319	-471.863602783046	-396.81250190257	0	2.99560332193454	144	78.7977528089887
"315"	"WDC23A"	151	121.307034684905	-32	-83.6140693698095	344	320.775769418662	342	279.552027357108	-471.863602783046	-440.968795688692	0	3.00732779677577	144	76.6836834391792
"316"	"WDC23B"	151	120.59379579873	-32	-81.0058622374206	344	320.3888617489	342	281.961406936981	-471.863602783046	-364.431219792746	0	3.01025891548607	144	54.2745481191989
"317"	"WDC24A"	151	119.880556912555	-32	-82.6531509526136	344	319.9052271617	342	287.984855886663	-471.863602783046	-357.071837495058	0	2.99853444064485	144	72.4555446995603
"318"	"WDC24B"	151	120.861260381045	-32	-81.4176844162188	344	320.485588666341	342	279.552027357108	-471.863602783046	-413.003142957481	0	2.99853444064485	144	76.2608695652174
"319"	"WDC31"	151	119.969711773327	-32	-81.8295065950172	344	321.936492427944	342	280.756717147044	-471.863602783046	-464.518819041291	0	3.00146555935515	144	76.2608695652173
"320"	"WDC32A"	151	206.539081582804	-32	41.1680508060576	344	386.936980947729	342	287.984855886664	-471.863602783046	-1154.82887856435	0	0.0117244748412311	144	140.528578407425
"321"	"WDC32B"	151	120.058866634099	-32	-81.2804103566195	344	318.551050317538	342	296.417684416218	-471.863602783046	-345.296825818759	0	2.98974108451393	144	73.723986321446
"322"	"WDC32C"	151	124.42745481192	-32	-72.0830483634587	344	320.969223253541	342	306.055202735711	-471.863602783046	-407.115637119331	0	2.97215437225208	144	79.2205666829506
"323"	"WDC32D"	151	205.914997557401	-32	37.8734733756717	344	387.614069369809	342	263.891060087934	-471.863602783046	-1097.42569664239	0	0.0117244748412311	144	124.884465070835
"324"	"WDC32E"	151	210.551050317538	-32	43.0898876404494	344	392.547142159258	342	251.844162188569	-471.863602783046	-1162.18826086204	0	0.0087933561309233	144	135.031998045921
"325"	"WDC32F"	151	207.341475329751	-32	40.4816805080605	344	388.19443087445	342	245.820713238886	-471.863602783046	-1141.58199042851	0	0.0117244748412311	144	47.9323400097704
"326"	"WDC32G"	151	208.054714215926	-32	39.2462139716658	344	392.450415241817	342	273.528578407425	-471.863602783046	-1125.3913493736	0	0.0087933561309233	144	122.347581827064
"327"	"WDC32H"	151	122.911822178799	-32	-78.6722032242306	344	321.936492427944	342	265.09574987787	-471.863602783046	-382.093737307195	0	2.97801660967269	144	47.5095261358085
"328"	"WDC34A"	151	189.688812896923	-32	38.9716658524669	344	384.518808011725	342	318.102100635076	-471.863602783046	-548.415777234925	0	0.0146555935515389	144	144.333903273083
"329"	"WDC34B"	151	163.031509526136	-32	36.9125549584758	344	383.358085002443	342	326.534929164631	-471.863602783046	-520.450124503714	0	0.0146555935515389	144	146.02515876893
"330"	"WDC34C"	151	208.054714215926	-32	42.2662432828529	344	389.064973131412	342	228.955056179776	-471.863602783046	-1098.89757310192	0	0.0087933561309233	144	125.307278944797
"331"	"WDC37B"	151	209.837811431363	-32	38.0107474352711	344	389.355153883732	342	242.206643869077	-471.863602783046	-1153.35700210481	0	0.0087933561309233	144	114.73693209575
"332"	"WDC38A"	151	208.143869076698	-32	41.305324865657	344	389.064973131412	342	278.347337567172	-471.863602783046	-1123.91947291406	0	0.0087933561309233	144	131.226673180264
"333"	"WDC38B"	151	208.678798241329	-32	42.95261358085	344	394.384953590621	342	242.206643869077	-471.863602783046	-1119.50384353545	0	0.0146555935515389	144	90.2137274059601
"334"	"WDC38C"	151	210.372740595994	-32	41.1680508060576	344	392.256961406937	342	263.891060087934	-471.863602783046	-1095.95382018285	0	0.0087933561309233	144	132.072300928187
"335"	"WDC38D"	151	205.201758671227	-32	39.2462139716658	344	389.161700048852	342	277.142647777235	-471.863602783046	-1115.08821415684	0	0.0146555935515389	144	130.38104543234
"336"	"WDC40A"	151	208.411333659013	-32	40.0698583292623	344	393.320957498779	342	237.387884709331	-471.863602783046	-1135.69448459036	0	0.0117244748412311	144	45.8182706399609
"337"	"WDC40C"	151	156.07743038593	-32	32.7943331704934	344	388.581338544211	342	232.569125549585	-471.863602783046	-1122.44759645452	0	0.0205178309721544	144	44.1270151441134
"338"	"WDC42"	151	208.411333659013	-32	44.0508060576453	344	388.774792379091	342	222.931607230093	-471.863602783046	-1103.31320248054	0	0.00586223742061555	144	47.0867122618466
"339"	"WDC43"	151	164.725451880801	-32	35.4025403028822	344	389.645334636053	342	250.639472398633	-471.863602783046	-1131.27885521175	0	0.0117244748412311	144	130.38104543234
"340"	"WDC4A"	151	208.946262823644	-32	39.9325842696628	344	389.161700048852	342	257.867611138251	-471.863602783046	-1119.50384353545	0	0.0175867122618466	144	128.266976062531
"341"	"WDC4B"	151	210.907669760625	-32	45.0117244748412	344	405.702002931119	342	212.089399120664	-471.863602783046	-1151.88512564527	0	0.0117244748412311	144	39.8988764044944
"342"	"WDC57A"	151	114.977039570103	-32	-77.5740107474353	344	319.034684904738	342	271.119198827553	-471.863602783046	-386.509366685807	0	3.97459697117734	144	69.9186614557889
"343"	"WDC57B"	151	215.365412799218	-32	45.1489985344406	344	389.258426966293	342	275.937957987298	-471.863602783046	-1132.75073167129	0	0.0087933561309233	144	175.199316072301
"344"	"WDC57C"	151	198.247679531021	-32	38.5598436736688	344	386.550073277967	342	300.031753786028	-471.863602783046	-1153.35700210481	0	0.0117244748412311	144	140.528578407426
"345"	"WDC57D"	151	133.164631167562	-32	25.1069858329262	344	384.518808011724	342	256.662921348315	-471.863602783046	-523.393877422789	0	0.0263800683927699	144	109.240351734246
"346"	"WDC57E"	151	123.98168050806	-32	-78.9467513434294	344	321.356130923302	342	395.202247191012	-471.863602783046	-379.14998438812	0	2.99267220322423	144	76.2608695652173
"347"	"WDC66A"	151	208.23302393747	-32	37.7361993160722	344	390.128969223254	342	253.048851978505	-471.863602783046	-1171.01951961926	0	0.0117244748412311	144	121.079140205178
"348"	"WDC9A"	151	206.360771861261	-32	40.4816805080605	344	390.612603810455	342	287.984855886663	-471.863602783046	-1122.44759645452	0	0.0117244748412311	144	135.454811919883
"349"	"WDC9B"	151	201.635564240351	-32	39.5207620908647	344	386.259892525648	342	255.458231558379	-471.863602783046	-845.734822061488	0	0.0175867122618466	144	130.803859306302
"350"	"WDC9C"	151	207.965559355154	-32	40.8935026868588	344	390.709330727894	342	226.545676599902	-471.863602783046	-1135.69448459036	0	0.0117244748412311	144	126.575720566683
"351"	"WDC9D"	151	207.965559355154	-32	41.5798729848559	344	391.192965315095	342	234.978505129458	-471.863602783046	-1143.05386688805	0	0.0117244748412311	144	127.844162188569
"352"	"WDCC91A"	147	209.124572545188	-35	38.8343917928676	339	388.194430874451	358	250.639472398633	-437.507646812426	-1148.9413727262	0	0.0234489496824621	150	137.568881289692
"353"	"WDCC91B"	147	212.423302393746	-35	38.6971177332682	339	388.581338544211	358	294.008304836345	-437.507646812426	-1147.46949626666	0	0.0087933561309233	150	134.186370297997
"354"	"WDCC91C"	147	123.98168050806	-35	-75.6521739130435	339	321.839765510504	358	294.008304836345	-437.507646812426	-389.453119604882	0	2.98680996580361	150	81.757449926722
"355"	"ICC3D"	43	77.5735222276502	-132	-65.6209086468001	269	257.393258426966	379	570.310942843186	-103.844020578372	577.727005269865	6	5.97655105031754	83	75.1873473375672
"356"	"PCPK10"	221	214.4738641915	50	49.1519296531509	410	390.612603810455	93	125.351734245236	-1323.0742103421	-1049.58386391619	0	0.0146555935515389	25	32.7945774303859
"357"	"PCPK17D2"	221	169.183194919394	50	17.9355153883733	410	385.969711773327	93	167.515876893014	-1323.0742103421	-793.433078951716	0	0.0293111871030776	25	34.7572056668295
"358"	"PCPK23B"	221	203.864435759649	50	23.6238397655105	410	393.514411333659	93	145.831460674157	-1323.0742103421	-1105.33432887905	0	0.0322423058133854	25	27.2992183683439
"359"	"PCPK5B"	224	213.938935026868	51	48.4582315583781	413	397.093307278945	88	131.375183194919	-1366.75306392281	-1135.46971534545	0	0.0146555935515389	23	33.5796287249633
"360"	"AL1A"	210	210.19443087445	44	39.8715192965315	390	390.322423058134	236	145.831460674157	-975.053524677461	-1179.16602572174	0	0.0087933561309233	85	44.5498290180753
"361"	"AL1D"	210	206.182462139717	44	31.0122129946263	390	388.968246213972	236	168.720566682951	-975.053524677461	-1129.44263805217	0	0.00586223742061555	85	50.8920371275036
"362"	"AL1G"	210	214.563019052271	44	35.9189057156815	390	393.224230581338	236	141.012701514411	-975.053524677461	-1179.16602572174	0	0.0117244748412311	85	39.0532486565706
"363"	"AL4"	210	209.035417684416	44	34.6922325354177	390	390.032242305813	236	167.515876893014	-975.053524677461	-1198.75402692491	0	0.0117244748412311	85	79.6433805569125
"364"	"AL5B"	210	208.322178798242	44	34.2833414753297	390	388.581338544211	236	150.650219833903	-975.053524677461	-1051.0906332395	0	0.00586223742061555	85	85.5627747923791
"365"	"AL6B"	210	212.244992672203	44	52.1382510991695	390	405.024914509038	236	131.375183194919	-975.053524677461	-1167.11187113518	0	0.0146555935515389	85	40.3216902784563
"366"	"AL6C"	210	210.64020517831	44	50.2300928187591	390	390.999511480215	236	145.831460674157	-975.053524677461	-1146.0171006087	0	0.00586223742061555	85	77.529311187103
"367"	"CP1A"	209	196.642892037128	45	22.0319980459209	388	388.871519296531	234	167.515876893014	-971.205812519953	-1123.41556075889	0	0.0175867122618466	85	32.7110405471422
"368"	"CP2"	209	209.926966292135	45	46.0632633121642	388	389.838788470933	234	147.036150464094	-971.205812519953	-1123.41556075889	0	0.0087933561309233	85	44.9726428920372
"369"	"TP1"	210	153.581094284319	44	16.9736199316072	390	380.069369809478	236	186.790913531998	-975.053524677461	-680.425379702684	0	0.0263800683927699	85	42.8585735222277
"370"	"TP2"	210	212.601612115291	44	47.6404494382023	390	391.870053737176	236	127.76111382511	-975.053524677461	-1136.97648466877	0	0.0087933561309233	85	30.1741573033708
"371"	"TP3"	210	212.779921836834	44	51.4567659990229	390	407.733268197362	236	119.328285295554	-975.053524677461	-1292.17372497077	0	0.0087933561309233	85	33.556668295066
"372"	"TP4"	210	214.117244748412	44	47.9130434782608	390	389.355153883732	236	143.422081094284	-975.053524677461	-1256.01126121108	0	0.00293111871030777	85	72.4555446995603
"373"	"TP5"	210	211.531753786028	44	33.7381533952125	390	389.258426966292	236	143.422081094284	-975.053524677461	-1143.00356196205	0	0.0087933561309233	85	37.361993160723
"374"	"TP6"	210	213.493160723009	44	53.5012212994626	390	389.064973131412	236	143.422081094284	-975.053524677461	-1138.48325399209	0	0.00586223742061555	85	43.2813873961896
"375"	"TP7"	210	202.705422569614	44	28.9677576941866	390	389.355153883732	236	169.925256472887	-975.053524677461	-1130.94940737549	0	0.0146555935515389	85	37.7848070346849
"376"	"QM1"	154	151.887151929653	-34	23.447484123107	334	326.676111382511	277	293.989252564729	-548.535858177123	-454.797703490053	0	0.049829018075232	136	121.079140205179
"377"	"CT1(1)"	128	138.885197850513	-35	-16.2633121641426	329	357.842696629213	233	202.451880801172	-502.933551113397	-547.829679250488	3	2.06350757205667	59	45.7479237909135
"378"	"CT1(2)"	128	142.547630679042	-35	-24.5227161700048	329	337.825109916952	233	201.247191011236	-502.933551113397	-532.761986017283	3	2.04885197850512	59	43.0002442598925
"379"	"FLM1"	128	89.8732291157792	-35	-79.3480703468491	329	304.19149975574	233	250.639472398633	-502.933551113397	-475.504751731107	3	3.99218368343918	59	69.2994626282365
"380"	"FLM2"	117	95.0437225207622	-43	-79.2056668295066	315	305.614069369809	268	239.797264289204	-424.916274558351	-433.315210678136	3	3.99511480214949	67	48.8881289692233
"381"	"PH1(1)"	128	138.885197850513	-35	-25.2347337567171	329	337.62188568637	233	241.00195407914	-502.933551113397	-546.322909927168	3	2.03419638495359	59	46.1404494382023
"382"	"PH2(1)"	128	125.635808500245	-35	-41.3263312164142	329	316.893014167073	233	232.569125549585	-502.933551113397	-487.558906317671	3	3.89252564728872	59	38.6824621397166
"383"	"PH2(2)"	128	134.361016121153	-35	-25.519540791402	329	309.272105520273	233	233.773815339521	-502.933551113397	-493.585983610952	3	2.06057645334636	59	43.7852955544699
"384"	"PH3(3)"	128	131.021739130435	-35	-19.538593063019	329	324.209086468002	233	228.955056179776	-502.933551113397	-513.173984814118	3	2.05178309721544	59	43.0002442598925
"385"	"SOC1(3)"	128	92.7816316560821	-35	-78.3512457254519	329	300.838299951148	233	245.820713238886	-502.933551113397	-398.659516241766	3	3.98925256472887	59	48.8881289692233
"386"	"SOC1(4)2"	128	79.8553981436248	-35	-78.3512457254518	329	274.114313629702	233	277.142647777235	-502.933551113397	-275.104431729492	3	4.97703957010259	59	59.4863214460186
"387"	"WW1A"	128	132.745236932096	-35	-74.7911577918905	329	319.839765510503	233	234.978505129458	-502.933551113397	-486.05213699435	3	2.0371275036639	59	43.0002442598925
"388"	"WW2"	128	138.562042012702	-35	-7.29189057156811	329	327.054225696141	233	216.90815828041	-502.933551113397	-505.640138197516	3	2.05471421592574	59	38.2899364924279
"389"	"WW4A"	117	116.156570591109	-43	-76.7848070346849	315	306.833414753298	268	245.820713238886	-424.916274558351	-424.274594738214	3	3.97459697117734	67	49.6731802638007
"390"	"WW4B"	117	127.036150464094	-43	-28.0828041035662	315	317.401074743527	268	222.931607230093	-424.916274558351	-493.585983610952	3	2.06350757205667	67	49.280654616512
"391"	"WW4C(1)"	117	112.601856375183	-43	-34.4909623839765	315	307.646311675623	268	248.230092818759	-424.916274558351	-484.54536767103	3	3.97752808988764	67	62.2340009770395
"392"	"WW4C(2)"	117	88.6883243771373	-43	-81.7689301416707	315	287.933561309233	268	255.458231558378	-424.916274558351	-452.903211881302	3	4.00977039570103	67	71.6546165119687
"393"	"WW4D"	117	97.8444064484613	-43	-80.3448949682461	315	295.14802149487	268	260.276990718124	-424.916274558351	-388.112130978523	3	4.00683927699072	67	70.0845139228139
"394"	"BDR3"	161	142.089887640449	-11	-13.4328285295555	365	333.954811919883	158	169.925256472887	-737.5481630472	-525.228139400682	0	2.02247191011236	41	38.2899364924279
"395"	"BB1C"	154	144.933072789448	-28	39.7967757694187	337	342.152418172936	299	313.802638006839	-531.810972764804	-483.164784866949	0	2.02540302882266	133	134.609184171959
"396"	"DC1"	154	165.260381045432	-28	39.9352711284807	337	340.024425989253	299	308.141670737665	-531.810972764804	-526.549732855143	0	0.00586223742061555	133	135.03199804592
"397"	"MC1A"	154	142.615046409379	-28	20.4074255007328	337	309.942354665364	299	352.014167073766	-531.810972764804	-461.472310872852	0	2.01074743527113	133	162.937713727406
"398"	"MC1C"	154	156.790669272106	-28	30.5175867122619	337	341.958964338055	299	332.200781631656	-531.810972764804	-488.170740404049	0	2.01074743527113	133	135.03199804592
"399"	"MC2"	154	146.716170004885	-28	32.4565217391305	337	342.539325842697	299	302.480703468491	-531.810972764804	-494.845347786847	0	2.01660967269174	133	135.454811919883
"400"	"MC3A"	154	144.130679042501	-28	24.0083048363459	337	317.100146555936	299	310.972154372252	-531.810972764804	-401.40084442766	0	2.05178309721544	133	167.165852467025
"401"	"MC3B"	154	136.730825598437	-28	38.6888128969224	337	317.487054225696	299	316.633121641426	-531.810972764804	-424.761970267456	0	2.06350757205667	133	132.495114802149
"402"	"MC4B"	154	143.952369320957	-28	39.9352711284807	337	344.57059110894	299	302.48070346849	-531.810972764804	-499.851303323946	0	2.01660967269174	133	134.609184171959
"403"	"MC5"	154	157.503908158281	-28	-7.01465559355154	337	347.569125549585	299	282.66731802638	-531.810972764804	-516.537821780944	0	2.01074743527113	133	135.031998045921
"404"	"SA1"	154	156.879824132878	-28	37.8578407425501	337	335.574987787006	299	329.370297997069	-531.810972764804	-481.49613302125	0	2.03419638495359	133	133.340742550074
"405"	"SA2"	154	140.653639472399	-28	24.0083048363459	337	335.574987787006	299	303.895945285784	-531.810972764804	-463.140962718551	0	2.0371275036639	133	153.212994626282
"406"	"SA3"	154	131.114069369809	-28	9.88177821201759	337	322.420127015144	299	305.311187103078	-531.810972764804	-416.418711038958	0	2.96922325354177	133	140.105764533464
"407"	"RC1C"	129	123.981680508061	-50	-65.8334147532975	313	313.32779677577	323	322.294088910601	-405.362047432496	-353.009940902367	2	2.99853444064484	151	147.716414264777
"408"	"RC2A"	129	139.940400586224	-50	35.6638983878847	313	342.249145090376	323	301.065461651197	-405.362047432496	-524.881081009443	2	2.02247191011236	151	141.797020029311
"409"	"RC2D"	129	157.414753297508	-50	45.1314118221788	313	347.762579384465	323	306.726428920372	-405.362047432496	-536.561643929342	2	0.0175867122618466	151	141.797020029311
"410"	"RC3A"	140	133.699560332193	-46	-57.7581827063996	329	342.636052760137	282	286.913043478261	-491.980005455254	-464.809614564252	2	2.02540302882266	130	156.172691744016
"411"	"RC4"	140	166.59770395701	-46	41.5114802149487	329	377.844650708353	282	309.556912554958	-491.980005455254	-508.194562552446	2	0.0175867122618466	130	147.716414264778
"412"	"RC5B"	140	184.072056668295	-46	42.9037616023449	329	344.086956521739	282	310.972154372252	-491.980005455254	-499.851303323947	2	0.0146555935515389	130	144.333903273083
"413"	"RC6A"	140	161.694186614558	-46	35.6638983878847	329	343.216414264777	282	305.311187103078	-491.980005455254	-504.857258861046	2	0.0205178309721544	130	135.031998045921
"414"	"RC6B"	140	165.527845627748	-46	34.9677576941866	329	356.081094284319	282	302.480703468491	-491.980005455254	-533.224340237942	2	0.0146555935515389	130	130.803859306301
"415"	"TT1"	105	203.507816316561	-62	46.6629213483146	280	379.972642892037	422	278.4215925745	-217.799734658664	-536.561643929342	3	0.0117244748412311	201	131.649487054225
"416"	"TT2A"	105	127.993649242795	-62	-67.9218368343918	280	320.679042501221	422	312.387396189545	-217.799734658664	-436.442533187355	3	2.05471421592574	201	79.6433805569125
"417"	"TT2B"	105	126.83463605276	-62	-61.7957987298486	280	320.969223253542	422	320.878847093308	-217.799734658664	-394.726237044861	3	2.06057645334636	201	106.280654616512
"418"	"TT3"	105	184.250366389839	-62	41.0937957987299	280	344.4738641915	422	309.556912554959	-217.799734658664	-513.200518089545	3	2.01660967269174	201	139.260136785539
"419"	"VV3"	69	81.4821690278457	-111	-89.2540302882267	295	277.873961895457	285	296.417684416219	-261.126021122531	-282.638278346094	6	3.99804592085979	72	76.757449926722
"420"	"ROBRST1C"	153	139.897899364924	-5	-0.72252076209088	352	322.522960429897	196	255.489008304836	-632.377437359685	-495.092752934273	0	2.05471421592574	16	18.2711284807034
"421"	"ROBRST2A"	153	144.297508549097	-5	0.81436248168049	352	371.64606741573	196	223.665852467025	-632.377437359685	-529.748447370642	0	2.04885197850512	16	18.6636541279922
"422"	"SB1A"	215	211.442598925257	55	59.3180263800683	370	385.002442598925	125	127.76111382511	-1058.51002135582	-1072.40379683026	0	0	58	24.2547630679042
"423"	"SB1B"	215	207.163165608207	55	53.7782120175867	370	383.261358085002	125	132.579872984856	-1058.51002135582	-1062.10066161349	0	0.00586223742061555	58	27.6372740595994
"424"	"SB1C"	215	210.372740595995	55	54.437713727406	370	383.164631167562	125	127.76111382511	-1058.51002135582	-1082.70693204702	0	0.00586223742061555	58	24.6775769418661
"425"	"SB1D"	215	219.555691255496	55	56.5481191988275	370	384.905715681485	125	118.123595505618	-1058.51002135582	-1132.75073167129	0	0.00586223742061555	58	31.0197850512946
"426"	"SB1E"	215	221.427943331705	55	61.1646311675622	370	383.067904250122	125	116.918905715681	-1058.51002135582	-1131.27885521175	0	0.00293111871030777	58	30.1741573033708
"427"	"SB1F"	215	222.230337078652	55	56.152418172936	370	384.228627259404	125	118.123595505618	-1058.51002135582	-1143.05386688805	0	0.00293111871030777	58	30.5969711773327
"428"	"SB1H"	215	223.389350268685	55	82.7962872496336	370	383.358085002443	125	119.328285295554	-1058.51002135582	-1156.30075502389	0	0.00293111871030777	58	33.5566682950659
"429"	"SB1J"	215	220.803859306302	55	59.9775280898876	370	383.454811919883	125	124.1470444553	-1058.51002135582	-1151.88512564527	0	0.00293111871030777	58	36.0935515388373
"430"	"SB2C"	215	220.090620420127	55	60.2413287738153	370	383.358085002443	125	110.895456766	-1058.51002135582	-1132.75073167129	0	0.00586223742061555	58	28.4829018075232
"431"	"SB2F"	215	219.377381533952	55	59.0542256961406	370	384.518808011724	125	115.714215925744	-1058.51002135582	-1137.1663610499	0	0.00586223742061555	58	27.2144601856375
"432"	"GUADC100B"	196	158.127992183683	39	22.0671714704446	375	386.550073277968	211	163.901807523205	-822.802605883592	-501.119830227554	0	0.0117244748412311	28	39.0749877870054
"433"	"GUADC13"	204	214.117244748413	44	44.4030288226674	382	394.965315095262	197	130.170493404982	-899.922206847716	-1108.34786752569	0	0	25	32.0095261358085
"434"	"GUADC16A"	204	201.278944797264	44	47.9658036150465	382	385.679531021006	197	139.808011724475	-899.922206847716	-1061.63801850275	0	0.0117244748412311	25	23.3739618954568
"435"	"GUADC18"	204	215.722032242305	44	43.4438202247191	382	408.797264289204	197	122.942354665364	-899.922206847716	-1129.44263805216	0	0.0146555935515389	25	30.0468978993649
"436"	"GUADC1A"	196	161.605031753786	39	43.3067904250123	375	382.00390815828	211	160.287738153395	-822.802605883592	-999.860476246614	0	0.0205178309721544	28	21.0188080117244
"437"	"GUADC1B"	196	157.50390815828	39	43.4438202247191	375	385.292623351246	211	154.264289203713	-822.802605883592	-1043.55678662291	0	0.0175867122618466	28	21.0188080117244
"438"	"GUADC23C"	204	163.120664386907	44	44.1289692232535	382	385.872984855887	197	131.375183194919	-899.922206847716	-1048.07709459287	0	0.0146555935515389	25	20.233756717147
"439"	"GUADC27"	204	214.830483634587	44	48.1028334147533	382	406.47581827064	197	127.76111382511	-899.922206847716	-1153.55094722529	0	0.0117244748412311	25	23.7664875427455
"440"	"GUADC28A"	189	162.76404494382	34	32.0703468490474	367	384.228627259404	209	165.106497313141	-766.227713325447	-534.268755340604	0	0.0087933561309233	34	44.9628724963361
"441"	"GUADC3"	189	199.495847581827	34	48.513922813874	367	377.070835368832	209	138.603321934538	-766.227713325447	-1011.91463083317	0	0.0146555935515389	34	27.299218368344
"442"	"GUADC30B"	189	155.275036638984	34	32.8925256472887	367	373.975574010747	209	196.42843185149	-766.227713325447	-495.092752934273	0	0.0175867122618466	34	42.6077186126038
"443"	"GUADC31"	196	211.353444064485	39	48.2398632144603	375	386.840254030288	211	131.375183194919	-822.802605883592	-1103.82755955573	0	0.0175867122618466	28	28.4767953102101
"444"	"GUADC32"	189	218.040058622374	34	44.4030288226674	367	402.316560820713	209	130.170493404982	-766.227713325447	-1109.85463684901	0	0.0146555935515389	34	32.4020517830972
"445"	"GUADC33B"	189	180.95163654128	34	48.6509526135808	367	379.489008304836	209	137.398632144601	-766.227713325447	-1010.40786150985	0	0.0205178309721544	34	21.4113336590132
"446"	"GUADC33C"	189	158.038837322911	34	33.4406448461163	367	379.392281387396	209	185.586223742062	-766.227713325447	-505.640138197516	0	0.0175867122618466	34	42.2151929653151
"447"	"GUADC33E"	189	178.901074743527	34	55.5024425989253	367	380.939912066439	209	145.831460674157	-766.227713325447	-1033.00940135966	0	0.0293111871030776	34	19.4487054225696
"448"	"GUADC33F"	189	157.325598436737	34	34.1257938446508	367	377.070835368832	209	194.019052271617	-766.227713325447	-496.599522257593	0	0.0175867122618466	34	43.7852955544699
"449"	"GUADC34"	196	161.694186614558	39	49.1990718124084	375	379.779189057157	211	144.62677088422	-822.802605883592	-932.055856697194	0	0.0205178309721544	28	18.6636541279921
"450"	"GUADC41B"	189	152.332926233512	34	31.6592574499268	367	316.519785051295	209	197.633121641426	-766.227713325447	-469.477674437826	0	0.0263800683927699	34	40.2525647288715
"451"	"GUADC48A"	189	162.407425500733	34	43.1697606253053	367	380.649731314119	209	147.036150464094	-766.227713325447	-977.258936396805	0	0.0175867122618466	34	20.233756717147
"452"	"GUADC50A"	196	162.050806057646	39	48.9250122129946	375	378.038104543234	211	163.901807523205	-822.802605883592	-1037.52970932962	0	0.0234489496824621	28	24.1590131900342
"453"	"GUADC50B"	196	162.76404494382	39	45.2252076209087	375	377.941377625794	211	162.697117733268	-822.802605883592	-1011.91463083318	0	0.0234489496824621	28	22.9814362481681
"454"	"GUADC50C"	196	157.771372740596	39	47.280654616512	375	379.585735222277	211	167.515876893014	-822.802605883592	-1016.43493880314	0	0.0263800683927699	28	22.5889106008794
"455"	"GUADC50D"	196	163.120664386907	39	49.3361016121153	375	379.198827552516	211	139.808011724475	-822.802605883592	-1051.0906332395	0	0.0175867122618466	28	21.0188080117245
"456"	"GUADC51B"	196	196.7320468979	39	43.9919394235467	375	381.326819736199	211	157.878358573522	-822.802605883592	-992.326629630013	0	0.0175867122618466	28	21.803859306302
"457"	"GUADC57B"	196	174.532486565706	39	29.0556912554958	375	386.646800195408	211	157.878358573522	-822.802605883592	-549.336448573809	0	0.0087933561309233	28	42.2151929653151
"458"	"GUADC57C"	196	159.465315095261	39	16.7230092818759	375	381.326819736199	211	179.562774792379	-822.802605883592	-508.653676844157	0	0.0146555935515389	28	43.0002442598925
"459"	"GUADC78"	189	166.59770395701	34	25.0818270639962	367	385.099169516365	209	169.925256472887	-766.227713325447	-523.721370077361	0	0.0117244748412311	34	45.7479237909135
"460"	"GUADC79B"	189	158.217147044455	34	27.9594528578408	367	386.550073277968	209	167.515876893014	-766.227713325447	-525.228139400682	0	0.0117244748412311	34	42.6077186126038
"461"	"GUADC7A"	196	199.050073277967	39	42.7586712261847	375	385.195896433806	211	133.784562774792	-822.802605883592	-1066.15832647271	0	0.0146555935515389	28	20.6262823644357
"462"	"GUADC8"	204	224.459208597948	44	50.2953102100635	382	401.639472398632	197	119.328285295554	-899.922206847716	-1177.65925639842	0	0	25	29.6543722520762
"463"	"GUADC84"	189	161.605031753786	34	33.8517342452369	367	377.457743038593	209	187.995603321934	-766.227713325447	-510.160446167478	0	0.0146555935515389	34	39.0749877870054
"464"	"GUADC92"	201	159.554469956033	43	20.1487542745481	378	381.71372740596	192	179.562774792379	-875.831014986112	-514.680754137438	0	0.0117244748412311	25	46.1404494382023
"465"	"GUADC94B"	196	185.498534440645	39	32.7554958475818	375	387.130434782609	211	157.878358573522	-822.802605883592	-543.309371280526	0	0	28	42.6077186126038
"466"	"GUADC96"	196	164.547142159257	39	37.0034196384954	375	378.811919882755	211	165.106497313141	-822.802605883592	-522.21460075404	0	0.0117244748412311	28	44.9628724963361
"467"	"GUADC97A"	196	163.833903273083	39	49.6101612115291	375	377.651196873474	211	149.445530043966	-822.802605883592	-962.191243163603	0	0.0205178309721544	28	21.4113336590132
"468"	"GUADC97B"	196	162.76404494382	39	48.513922813874	375	379.585735222277	211	138.603321934538	-822.802605883592	-1013.4214001565	0	0.0205178309721544	28	20.6262823644357
"469"	"GUADC97C"	196	162.674890083048	39	47.0065950170982	375	379.102100635076	211	153.059599413776	-822.802605883592	-977.258936396805	0	0.0205178309721544	28	21.4113336590132
"470"	"GUADC97D"	196	154.650952613581	39	33.5776746458232	375	380.166096726918	211	194.019052271617	-822.802605883592	-498.106291580914	0	0.0205178309721544	28	42.6077186126038
"471"	"GUADC98B"	196	201.011480214949	39	50.7063996091842	375	381.230092818759	211	143.422081094284	-822.802605883592	-1070.67863444267	0	0.0175867122618466	28	22.9814362481681
"472"	"GUADC99"	196	159.643624816805	39	32.2073766487543	375	384.808988764045	211	172.33463605276	-822.802605883592	-525.228139400682	0	0.0117244748412311	28	44.1778212017586
