"ka"	"avg.dif"	"stdev"	"sites.used"
1.9	1.85145207037601	1.98767457053176	67
1.8	1.85236794484543	2.08358093344653	71
1.7	1.69603301292857	2.0714648786803	71
1.6	1.67357324395689	2.02420021433576	79
1.5	1.74544048200619	2.04632268987886	87
1.4	1.76391698494471	2.03687074009336	88
1.3	1.72095108695652	2.10511983777443	80
1.2	1.6744018287632	2.0741111775963	92
1.1	1.63867987828206	1.90567312388577	83
1	1.70298384310175	1.98985444318976	82
0.9	1.47385615256659	1.97818422980037	79
0.8	1.50332064895997	2.00116731630335	76
0.7	1.44193480241355	2.00158605833415	74
0.6	1.07619280247517	1.86764265832291	78
0.5	0.999365828945705	1.84869157686564	81
0.4	0.837845122382631	1.77007540095183	87
0.3	0.562040267987997	1.6562534567988	70
0.2	0.762664082375857	1.71178267128474	77
0.1	0.683230130885237	1.69537800186671	77
0	0.194831829368336	1.74302870901149	106
